#separator:tab			
[sound:s-0001_同日に会議があります。.mp3]	<b>同日</b> <br> 同日に会議があります。<br> どうじつにかいぎがあります <br>There is a meeting on the same day.
[sound:s-0663_議論の結論が出ました。.mp3]	<b>結論</b> <br> 議論の結論が出ました。<br> ぎろんのけつろんがでました <br>A conclusion was reached in the discussion.
[sound:s-0664_彼らは友情で結ばれています。.mp3]	<b>結ぶ</b> <br> 彼らは友情で結ばれています。<br> かれらはゆうじょうでむすばれています <br>They are bound by friendship.
[sound:s-0665_新しいバンドが結成されました。.mp3]	<b>結成</b> <br> 新しいバンドが結成されました。<br> あたらしいばんどがけっせいされました <br>A new band has been formed.
[sound:s-0666_その戦争はついに終結しました。.mp3]	<b>終結</b> <br> その戦争はついに終結しました。<br> そのせんそうはついにしゅうけつしました <br>The war finally came to an end.
[sound:s-0667_道路が凍結していますので、運転に気をつけてください。.mp3]	<b>凍結</b> <br> 道路が凍結していますので、運転に気をつけてください。<br> どうろがとうけつしていますので、うんてんにきをつけてください <br>The roads are frozen, so please drive carefully.
[sound:s-0668_この論文の結びに、新たな視点を加えました。.mp3]	<b>結び</b> <br> この論文の結びに、新たな視点を加えました。<br> このろんぶんのむすびに、あたらなしみてんをくわえました <br>I added a new perspective to the conclusion of this paper.
[sound:s-0669_両国は平和条約を締結しました。.mp3]	<b>締結</b> <br> 両国は平和条約を締結しました。<br> りょうこくはへいわじょうやくをていけつしました <br>The two countries signed a peace treaty.
[sound:s-0670_その山には百匹のウサギが住んでいます。.mp3]	<b>百</b> <br> その山には百匹のウサギが住んでいます。<br> そのやまにはひゃくひきのうさぎがすんでいます <br>There are a hundred rabbits living on that mountain.
[sound:s-0671_彼は二百メートルを泳ぎました。.mp3]	<b>二百</b> <br> 彼は二百メートルを泳ぎました。<br> かれはにひゃくメートルをおよぎました <br>He swam two hundred meters.
[sound:s-0672_彼女は三百円を使いました。.mp3]	<b>三百</b> <br> 彼女は三百円を使いました。<br> かのじょはさんびゃくえんをつかいました <br>She spent three hundred yen.
[sound:s-0673_その百貨店は地元で最も人気があります。.mp3]	<b>百貨店</b> <br> その百貨店は地元で最も人気があります。<br> そのひゃっかてんはじもとでもっともにんきがあります <br>That department store is the most popular in the local area.
[sound:s-0674_彼は百万円の宝くじに当選しました。.mp3]	<b>百万</b> <br> 彼は百万円の宝くじに当選しました。<br> かれはひゃくまんえんのたからくじにとうせんしました <br>He won a million yen in the lottery.
[sound:s-0675_その学校には四百人の生徒がいます。.mp3]	<b>四百</b> <br> その学校には四百人の生徒がいます。<br> そのがっこうにはよんひゃくにんのせいとがいます <br>There are four hundred students in that school.
[sound:s-0676_そのプロジェクトには百億円が投資されました。.mp3]	<b>百億</b> <br> そのプロジェクトには百億円が投資されました。<br> そのぷろじぇくとにはひゃくおくえんがとうしされました <br>One hundred billion yen was invested in the project.
[sound:s-0677_彼は数百ページの本を読んだ。.mp3]	<b>数百</b> <br> 彼は数百ページの本を読んだ。<br> かれはすうひゃくページのほんをよんだ <br>He read several hundred pages of the book.
[sound:s-0678_彼は急に方向を百八十度変えた。.mp3]	<b>百八十度</b> <br> 彼は急に方向を百八十度変えた。<br> かれはきゅうにほうこうをひゃくはちじゅうどかえた <br>He suddenly changed direction by one hundred and eighty degrees.
[sound:s-0679_公園には美しい百合が咲いています。.mp3]	<b>百合</b> <br> 公園には美しい百合が咲いています。<br> こうえんにはうつくしいゆりがさいています <br>Beautiful lilies are blooming in the park.
[sound:s-0680_その会社は新しい従業員を派遣しました。.mp3]	<b>派遣</b> <br> その会社は新しい従業員を派遣しました。<br> そのかいしゃはあたらしいじゅうぎょういんをはけんしました <br>The company dispatched new employees.
[sound:s-0681_彼は政治の派閥に所属しています。.mp3]	<b>派閥</b> <br> 彼は政治の派閥に所属しています。<br> かれはせいじのはばつにしょぞくしています <br>He belongs to a political faction.
[sound:s-0682_彼の演説は立派でした。.mp3]	<b>立派</b> <br> 彼の演説は立派でした。<br> かれのえんぜつはりっぱでした <br>His speech was splendid.
[sound:s-0683_彼は右派の政治家です。.mp3]	<b>右派</b> <br> 彼は右派の政治家です。<br> かれはうはのせいじかです <br>He is a right-wing politician.
[sound:s-0684_彼女は左派の活動家です。.mp3]	<b>左派</b> <br> 彼女は左派の活動家です。<br> かのじょはさはのかつどうかです <br>She is a left-wing activist.
[sound:s-0685_彼は戦地に派遣された特派員です。.mp3]	<b>特派員</b> <br> 彼は戦地に派遣された特派員です。<br> かれはせんちにはけんされたとくはいんです <br>He is a correspondent dispatched to the battlefield.
[sound:s-0686_彼は硬派なアプローチをとります。.mp3]	<b>硬派</b> <br> 彼は硬派なアプローチをとります。<br> かれはこうはなあぷろーちをとります <br>He takes a tough approach.
[sound:s-0687_彼はどの党派にも属していません。.mp3]	<b>党派</b> <br> 彼はどの党派にも属していません。<br> かれはどのとうはにもぞくしていません <br>He doesn't belong to any party affiliation.
[sound:s-0688_彼女は派手な衣装を着てパーティーに行った。.mp3]	<b>派手</b> <br> 彼女は派手な衣装を着てパーティーに行った。<br> かのじょははでないしょうぞうをきてぱーてぃーにいった <br>She went to the party wearing flashy clothes.
[sound:s-0689_政府は国外に軍隊を派兵しました。.mp3]	<b>派兵</b> <br> 政府は国外に軍隊を派兵しました。<br> せいふはこくがいにぐんたいをはへいしました <br>The government dispatched troops overseas.
[sound:s-0690_地図にはたくさんの点があります。.mp3]	<b>点</b> <br> 地図にはたくさんの点があります。<br> ちずにはたくさんのてんがあります <br>There are many points on the map.
[sound:s-0691_この問題の焦点を明確にする必要があります。.mp3]	<b>焦点</b> <br> この問題の焦点を明確にする必要があります。<br> このもんだいのしょうてんをめいかくにするひつようがあります <br>We need to clarify the focus of this issue.
[sound:s-0692_その会社は地域に拠点を置いています。.mp3]	<b>拠点</b> <br> その会社は地域に拠点を置いています。<br> そのかいしゃはちいきにきょてんをおいています <br>The company has its base in the region.
[sound:s-0693_彼女の到着は今の時点では確定していません。.mp3]	<b>時点</b> <br> 彼女の到着は今の時点では確定していません。<br> かのじょのとうちゃくはいまのじてんではかくていしていません <br>Her arrival is not confirmed at this point in time.
[sound:s-0694_彼は試合で多くの得点を獲得しました。.mp3]	<b>得点</b> <br> 彼は試合で多くの得点を獲得しました。<br> かれはしあいでおおくのとくてんをかくとくしました <br>He scored many points in the game.
[sound:s-0695_この問題を別の視点から見てみましょう。.mp3]	<b>視点</b> <br> この問題を別の視点から見てみましょう。<br> このもんだいをべつのしてんからみてみましょう <br>Let's look at this issue from a different perspective.
[sound:s-0696_チームは失点を最小限に抑える必要があります。.mp3]	<b>失点</b> <br> チームは失点を最小限に抑える必要があります。<br> チームはしってんをさいしょうげんにおさえるひつようがあります <br>The team needs to minimize conceded points.
[sound:s-0697_彼は教育に重点を置いています。.mp3]	<b>重点</b> <br> 彼は教育に重点を置いています。<br> かれはきょういくにじゅうてんをおいています <br>He emphasizes education.
[sound:s-0698_試合は同点で終わりました。.mp3]	<b>同点</b> <br> 試合は同点で終わりました。<br> しあいはどうてんでおわりました <br>The game ended in a tie.
[sound:s-0699_彼の提案にはいくつかの問題点があります。.mp3]	<b>問題点</b> <br> 彼の提案にはいくつかの問題点があります。<br> かれのていあんにはいくつかのもんだいてんがあります <br>There are several issues with his proposal.
[sound:s-0700_教育は未来のための最も重要な投資です。.mp3]	<b>教育</b> <br> 教育は未来のための最も重要な投資です。<br> きょういくはみらいのためのもっともじゅうようなとうしです <br>Education is the most important investment for the future.
[sound:s-0701_彼は大学で数学を教授しています。.mp3]	<b>教授</b> <br> 彼は大学で数学を教授しています。<br> かれはだいがくですうがくをきょうじゅしています <br>He teaches mathematics at the university.
[sound:s-0702_彼女は小学校で教師をしています。.mp3]	<b>教師</b> <br> 彼女は小学校で教師をしています。<br> かのじょはしょうがっこうできょうしをしています <br>She is a teacher at an elementary school.
[sound:s-0703_この国では様々な宗教が信仰されています。.mp3]	<b>宗教</b> <br> この国では様々な宗教が信仰されています。<br> このくにではさまざまなしゅうきょうがしんこうされています <br>Various religions are practiced in this country.
[sound:s-0704_私たちは教室で新しい言葉を学びます。.mp3]	<b>教室</b> <br> 私たちは教室で新しい言葉を学びます。<br> わたしたちはきょうしつであたらしいことばをまなびます <br>We learn new words in the classroom.
[sound:s-0705_彼は熱心なキリスト教徒です。.mp3]	<b>教徒</b> <br> 彼は熱心なキリスト教徒です。<br> かれはねっしんなきりすときょうとです <br>He is a devout Christian believer.
[sound:s-0706_この教科書は学校で使われています。.mp3]	<b>教科書</b> <br> この教科書は学校で使われています。<br> このきょうかしょはがっこうでつかわれています <br>This textbook is used in schools.
[sound:s-0707_彼女は中学校で英語の教諭をしています。.mp3]	<b>教諭</b> <br> 彼女は中学校で英語の教諭をしています。<br> かのじょはちゅうがっこうでえいごのきょうゆをしています <br>She is an English instructor at the junior high school.
[sound:s-0708_彼は大学で助教授をしています。.mp3]	<b>助教授</b> <br> 彼は大学で助教授をしています。<br> かれはだいがくでじょきょうじゅをしています <br>He is an assistant professor at the university.
[sound:s-0709_私たちは毎週教会に行きます。.mp3]	<b>教会</b> <br> 私たちは毎週教会に行きます。<br> わたしたちはまいしゅうきょうかいにいきます <br>We go to church every week.
[sound:s-0710_彼は最新の情報を持っています。.mp3]	<b>情報</b> <br> 彼は最新の情報を持っています。<br> かれはさいしんのじょうほうをもっています <br>He has the latest information.
[sound:s-0711_会議の報告書を作成してください。.mp3]	<b>報告</b> <br> 会議の報告書を作成してください。<br> かいぎのほうこくしょをさくせいしてください <br>Please prepare a report for the meeting.
[sound:s-0712_その事件は多くの報道で取り上げられました。.mp3]	<b>報道</b> <br> その事件は多くの報道で取り上げられました。<br> そのじけんはおおくのほうどうでとりあげられました <br>The incident was covered by many news outlets.
[sound:s-0713_彼はプロジェクトの進捗状況を報告書にまとめました。.mp3]	<b>報告書</b> <br> 彼はプロジェクトの進捗状況を報告書にまとめました。<br> かれはぷろじぇくとのしんちょくじょうきょうをほうこくしょにまとめました <br>He summarized the progress of the project in a report.
[sound:s-0714_その企業は広報部を設けています。.mp3]	<b>広報</b> <br> その企業は広報部を設けています。<br> そのきぎょうはこうほうぶをもうけています <br>The company has a public relations department.
[sound:s-0715_その仕事の報酬は十分ですか？.mp3]	(<b>報酬</b>) その仕事の報酬は十分ですか？	そのしごとのほうしゅうはじゅうぶんですか？ <br>Is the compensation for that job sufficient?
[sound:s-0716_報道陣が事件の真相を追求しています。.mp3]	<b>報道陣</b> <br> 報道陣が事件の真相を追求しています。<br> ほうどうじんがじけんのしんそうをついきゅうしています <br>The press corps is investigating the truth of the incident.
[sound:s-0717_その事件の速報がテレビで放送されました。.mp3]	<b>速報</b> <br> その事件の速報がテレビで放送されました。<br> そのじけんのそくほうがてれびでほうそうされました <br>The breaking news of the incident was broadcasted on TV.
[sound:s-0718_私たちは毎日の業務を日報に記録します。.mp3]	<b>日報</b> <br> 私たちは毎日の業務を日報に記録します。<br> わたしたちはまいにちのぎょうむをにっぽうにきろくします <br>We record our daily tasks in the daily report.
[sound:s-0719_彼は仕返しとして報復を行った。.mp3]	<b>報復</b> <br> 彼は仕返しとして報復を行った。<br> かれはしかえしとしてほうふくをおこなった <br>He retaliated as payback.
[sound:s-0720_経済の成長が停滞しています。.mp3]	<b>経済</b> <br> 経済の成長が停滞しています。<br> けいざいのせいちょうがていたいしています <br>The economy's growth is stagnant.
[sound:s-0721_被災者に救済が必要です。.mp3]	<b>救済</b> <br> 被災者に救済が必要です。<br> ひさいしゃにきゅうさいがひつようです <br>Relief is needed for the victims.
[sound:s-0722_ローンの返済が遅れています。.mp3]	<b>返済</b> <br> ローンの返済が遅れています。<br> ろーんのへんさいがおくれています <br>Loan repayments are overdue.
[sound:s-0723_彼は経済的に困っています。.mp3]	<b>経済的</b> <br> 彼は経済的に困っています。<br> かれはけいざいてきにこまっています <br>He is struggling financially.
[sound:s-0724_彼は経済界の重要人物です。.mp3]	<b>経済界</b> <br> 彼は経済界の重要人物です。<br> かれはけいざいかいのじゅうようじんぶつです <br>He is an important figure in the business community.
[sound:s-0725_経済企画庁は政府の経済政策を立案します。.mp3]	<b>経済企画庁</b> <br> 経済企画庁は政府の経済政策を立案します。<br> けいざいきかくちょうはせいふのけいざいせいさくをりつあんします <br>The Economic Planning Agency devises government economic policies.
[sound:s-0726_この団体は共済制度を提供しています。.mp3]	<b>共済</b> <br> この団体は共済制度を提供しています。<br> このだんたいはきょうさいせいどをていきょうしています <br>This organization provides a mutual aid system.
[sound:s-0727_支払いの決済を行いました。.mp3]	<b>決済</b> <br> 支払いの決済を行いました。<br> しはらいのけっさいをおこないました <br>The payment settlement has been made.
[sound:s-0728_この製品は使用済みです。.mp3]	<b>使用済み</b> <br> この製品は使用済みです。<br> このせいひんはしようずみです <br>This product is used.
[sound:s-0729_経済研究所で新しいプロジェクトが始まりました。.mp3]	<b>経済研究所</b> <br> 経済研究所で新しいプロジェクトが始まりました。<br> けいざいけんきゅうじょであたらしいぷろじぇくとがはじまりました <br>A new project has started at the economic research institute.
[sound:s-0730_彼らは同党の候補者を支持しています。.mp3]	<b>同党</b> <br> 彼らは同党の候補者を支持しています。<br> かれらはどうとうのこうほしゃをしじしています <br>They support the candidate from the same party.
[sound:s-0731_彼は時計を見ています。.mp3]	<b>時</b> <br> 彼は時計を見ています。<br> かれはとけいをみています <br>He is looking at the clock.
[sound:s-0732_昼食の時間は十二時からです。.mp3]	<b>時間</b> <br> 昼食の時間は十二時からです。<br> ちゅうしょくのじかんはじゅうにじからです <br>Lunchtime is from twelve o'clock.
[sound:s-0733_旅行するのに良い時期です。.mp3]	<b>時期</b> <br> 旅行するのに良い時期です。<br> りょこうするのにいいじきです <br>It's a good time to travel.
[sound:s-0734_昭和時代にはたくさんの変化がありました。.mp3]	<b>時代</b> <br> 昭和時代にはたくさんの変化がありました。<br> しょうわじだいにはたくさんのへんかがありました <br>There were many changes in the Showa era.
[sound:s-0735_私はその事件の当時、その場にいませんでした。.mp3]	<b>当時</b> <br> 私はその事件の当時、その場にいませんでした。<br> わたしはそのじけんのとうじ、そのばにいませんでした <br>I wasn't there at the time of the incident.
[sound:s-0736_その二つのイベントは同時に開催されます。.mp3]	<b>同時</b> <br> その二つのイベントは同時に開催されます。<br> そのふたつのイベントはどうじにかいさいされます <br>The two events will be held simultaneously.
[sound:s-0737_彼は一時的な解決策を提案しました。.mp3]	<b>一時</b> <br> 彼は一時的な解決策を提案しました。<br> かれはいちじてきなかいけつさくをていあんしました <br>He proposed a temporary solution.
[sound:s-0738_彼は時事問題に詳しいです。.mp3]	<b>時事</b> <br> 彼は時事問題に詳しいです。<br> かれはじじもんだいにくわしいです <br>He is well-informed about current affairs.
[sound:s-0739_時半に会議が始まります。.mp3]	<b>時半</b> <br> 時半に会議が始まります。<br> じはんにかいぎがはじまります <br>The meeting will start at half past the hour.
[sound:s-0740_臨時のバスが運行されます。.mp3]	<b>臨時</b> <br> 臨時のバスが運行されます。<br> りんじのバスがうんこうされます <br>Extra buses will be operated.
[sound:s-0741_彼は政治に関心があります。.mp3]	<b>政</b> <br> 彼は政治に関心があります。<br> かれはせいじにかんしんがあります <br>He is interested in politics.
[sound:s-0742_行政手続きはオンラインで行われます。.mp3]	<b>行政</b> <br> 行政手続きはオンラインで行われます。<br> ぎょうせいてつづきはオンラインでおこなわれます <br>Administrative procedures are conducted online.
[sound:s-0743_彼らは財政改革を推進しています。.mp3]	<b>財政</b> <br> 彼らは財政改革を推進しています。<br> かれらはざいせいかいかくをすいしんしています <br>They are promoting financial reforms.
[sound:s-0744_彼は政界で有名な政治家です。.mp3]	<b>政界</b> <br> 彼は政界で有名な政治家です。<br> かれはせいかいでゆうめいなせいじかです <br>He is a famous politician in the political world.
[sound:s-0745_新しい政権が発足しました。.mp3]	<b>政権</b> <br> 新しい政権が発足しました。<br> あたらしいせいけんがほっそくしました <br>A new government has been formed.
[sound:s-0746_その政策は多くの批判を受けました。.mp3]	<b>政策</b> <br> その政策は多くの批判を受けました。<br> そのせいさくはおおくのひはんをうけました <br>That policy received a lot of criticism.
[sound:s-0747_政治は人々の生活に影響を与えます。.mp3]	<b>政治</b> <br> 政治は人々の生活に影響を与えます。<br> せいじはひとびとのせいかつにえいきょうをあたえます <br>Politics influences people's lives.
[sound:s-0748_彼は有名な政治家です。.mp3]	<b>政治家</b> <br> 彼は有名な政治家です。<br> かれはゆうめいなせいじかです <br>He is a famous politician.
[sound:s-0749_この国には複数の政党が存在します。.mp3]	<b>政党</b> <br> この国には複数の政党が存在します。<br> このくににはふくすうのせいとうがそんざいします <br>There are multiple political parties in this country.
[sound:s-0750_政府は新しい政策を発表しました。.mp3]	<b>政府</b> <br> 政府は新しい政策を発表しました。<br> せいふはあたらしいせいさくをはっぴょうしました <br>The government announced a new policy.
[sound:s-0751_事がうまくいくことを願っています。.mp3]	<b>事</b> <br> 事がうまくいくことを願っています。<br> ことがうまくいくことをねがっています <br>I hope things go well.
[sound:s-0752_彼女はイベントの幹事を務めました。.mp3]	<b>幹事</b> <br> 彼女はイベントの幹事を務めました。<br> かのじょはイベントのかんじをつとめました <br>She served as the organizer of the event.
	24. 記事			
	    - Kanji: 彼は新聞に記事を書いています。かれはしんぶんにきじをかいています。He is writing an article for the newspaper.	
[sound:s-0756_彼らは軍事的な問題に対処しています。.mp3]	<b>軍事</b> <br> 彼らは軍事的な問題に対処しています。<br> かれらはぐんじてきなもんだいにたいしょしています <br>They are dealing with military issues.
[sound:s-0757_彼女は忙しい仕事をしています。.mp3]	<b>仕事</b> <br> 彼女は忙しい仕事をしています。<br> かのじょはいそがしいしごとをしています <br>She has a busy job.
[sound:s-0758_その会社は新しい事業を開始しました。.mp3]	<b>事業</b> <br> その会社は新しい事業を開始しました。<br> そのかいしゃはあたらしいじぎょうをかいししくしました <br>The company started a new business.
[sound:s-0759_その事件は大きな関心を呼びました。.mp3]	<b>事件</b> <br> その事件は大きな関心を呼びました。<br> そのじけんはおおきなかんしんをよびました <br>The incident attracted a lot of attention.
[sound:s-0760_彼は車の事故で負傷しました。.mp3]	<b>事故</b> <br> 彼は車の事故で負傷しました。<br> かれはくるまのじこでふしょうしました <br>He was injured in a car accident.
[sound:s-0761_その話は事実とは異なります。.mp3]	<b>事実</b> <br> その話は事実とは異なります。<br> そのはなしはじじつとはことなります <br>That story is different from the truth.
[sound:s-0762_彼女は自分の事情を説明しました。.mp3]	<b>事情</b> <br> 彼女は自分の事情を説明しました。<br> かのじょはじぶんのじじょうをせつめいしました <br>She explained her circumstances.
[sound:s-0763_彼は問題を解決するために自ら行動しました。.mp3]	<b>自ら</b> <br> 彼は問題を解決するために自ら行動しました。<br> かれはもんだいをかいけつするためにみずからこうどうしました <br>He took action himself to solve the problem.
[sound:s-0764_自衛隊は国の安全を守ります。.mp3]	<b>自衛隊</b> <br> 自衛隊は国の安全を守ります。<br> じえいたいはくにのあんぜんをまもります <br>The Self-Defense Forces protect the country's security.
[sound:s-0765_彼は自身の能力を信じています。.mp3]	<b>自身</b> <br> 彼は自身の能力を信じています。<br> かれはじしんののうりょくをしんじています <br>He believes in his own abilities.
[sound:s-0766_自然の美しさに感動しました。.mp3]	<b>自然</b> <br> 自然の美しさに感動しました。<br> しぜんのうつくしさにかんどうしました <br>I was impressed by the beauty of nature.
[sound:s-0767_彼は自宅で家族と過ごします。.mp3]	<b>自宅</b> <br> 彼は自宅で家族と過ごします。<br> かれはじたくでかぞくとすごします <br>He spends time with his family at home.
[sound:s-0768_彼は自動車のエンジンを修理しました。.mp3]	<b>自動車</b> <br> 彼は自動車のエンジンを修理しました。<br> かれはじどうしゃのエンジンをしゅうりしました <br>He repaired the engine of the car.
[sound:s-0769_自分の意見を持つことが大切です。.mp3]	<b>自分</b> <br> 自分の意見を持つことが大切です。<br> じぶんのいけんをもつことがたいせつです <br>It is important to have your own opinion.
[sound:s-0770_彼は自由な時間を楽しんでいます。.mp3]	<b>自由</b> <br> 彼は自由な時間を楽しんでいます。<br> かれはじゆうなじかんをたのしんでいます <br>He enjoys his free time.
[sound:s-0771_自民党は政権を維持しました。.mp3]	<b>自民党</b> <br> 自民党は政権を維持しました。<br> じみんとうはせいけんをいじしました <br>The Liberal Democratic Party maintained power.
[sound:s-0772_自民党は国政に影響を与えています。.mp3]	<b>自民</b> <br> 自民党は国政に影響を与えています。<br> じみんとうはこくせいにえいきょうをあたえています <br>The Liberal Democratic Party has influence on national politics.
[sound:s-0773_彼らは毎年フェスティバルを行います。.mp3]	<b>行う</b> <br> 彼らは毎年フェスティバルを行います。<br> かれらはまいねんフェスティバルをおこないます <br>They hold a festival every year.
[sound:s-0774_駅まで行くのに電車を利用します。.mp3]	<b>行</b> <br> 駅まで行くのに電車を利用します。<br> えきまでいくのにでんしゃをりようします <br>I use the train to go to the station.
[sound:s-0775_彼は銀行で働いています。.mp3]	<b>銀行</b> <br> 彼は銀行で働いています。<br> かれはぎんこうではたらいています <br>He works at the bank.
[sound:s-0776_行政手続きはオンラインで行われます。.mp3]	<b>行政</b> <br> 行政手続きはオンラインで行われます。<br> ぎょうせいてつづきはオンラインでおこなわれます <br>Administrative procedures are conducted online.
[sound:s-0777_彼の行動は周囲に影響を与えます。.mp3]	<b>行動</b> <br> 彼の行動は周囲に影響を与えます。<br> かれのこうどうはしゅういにえいきょうをあたえます <br>His actions influence
[sound:s-0778_現行の法律に従ってください。.mp3]	 those around him.			
[sound:s-0779_彼の行為は非常に賢明でした。.mp3]	<b>現行</b> <br> 現行の法律に従ってください。<br> げんこうのほうりつにしたがってください <br>Please abide by the current laws.
[sound:s-0780_彼の行方がわかりません。.mp3]	<b>行為</b> <br> 彼の行為は非常に賢明でした。<br> かれのこういはひじょうにけんめいでした <br>His actions were very wise.
[sound:s-0781_新聞は毎日発行されます。.mp3]	<b>行方</b> <br> 彼の行方がわかりません。<br> かれのゆくえがわかりません <br>His whereabouts are unknown.
[sound:s-0782_立法府は国の法律を作る役割を果たしています。.mp3]	<b>発行</b> <br> 新聞は毎日発行されます。<br> しんぶんはまいにちはっこうされます <br>Newspapers are published daily.    
[sound:s-0783_毎日、彼は活動的な生活を送っています。.mp3]	(<b>立法府</b>) 立法府は国の法律を作る役割を果たしています。The legislative body plays a role in making the country's laws. <br>
[sound:s-0784_私たちの生活は忙しいですが、充実しています。.mp3]	(<b>活動</b>) 毎日、彼は活動的な生活を送っています。Every day, he leads an active life. <br>
[sound:s-0785_彼女はとても活発で、常に何かをしています。.mp3]	(<b>生活</b>) 私たちの生活は忙しいですが、充実しています。Our life is busy but fulfilling. <br>
[sound:s-0786_この化学反応は活性が高いです。.mp3]	(<b>活発</b>) 彼女はとても活発で、常に何かをしています。She is very lively and always doing something. <br>
[sound:s-0787_彼はスポーツの世界で活躍しています。.mp3]	(<b>活性</b>) この化学反応は活性が高いです。This chemical reaction is highly active. <br>
[sound:s-0788_春は新しい生命の復活の季節です。.mp3]	(<b>活躍</b>) 彼はスポーツの世界で活躍しています。He is active in the world of sports. <br>
[sound:s-0789_彼は新しい技術を活用しています。.mp3]	(<b>復活</b>) 春は新しい生命の復活の季節です。Spring is the season of the revival of new life. <br>
[sound:s-0790_運動は身体に活力を与えます。.mp3]	(<b>活用</b>) 彼は新しい技術を活用しています。He is utilizing new technology. <br>
[sound:s-0791_彼は環境活動家として知られています。.mp3]	(<b>活力</b>) 運動は身体に活力を与えます。Exercise gives vitality to the body. <br>
[sound:s-0792_健康的な食生活を送ることは重要です。.mp3]	(<b>活動家</b>) 彼は環境活動家として知られています。He is known as an environmental activist. <br>
[sound:s-0793_事故の原因はまだ調査中です。.mp3]	(<b>食生活</b>) 健康的な食生活を送ることは重要です。It is important to maintain a healthy diet. <br>
[sound:s-0794_彼は常に正しい原則に従って行動します。.mp3]	(<b>原因</b>) 事故の原因はまだ調査中です。The cause of the accident is still under investigation. <br>
[sound:s-0795_原子力はエネルギー源として使われています。.mp3]	(<b>原則</b>) 彼は常に正しい原則に従って行動します。He always acts according to the right principles. <br>
[sound:s-0796_原告は裁判所に訴えを提出しました。.mp3]	(<b>原子力</b>) 原子力はエネルギー源として使われています。Nuclear power is used as an energy source. <br>
[sound:s-0797_原発の安全性に関する議論が続いています。.mp3]	(<b>原告</b>) 原告は裁判所に訴えを提出しました。The plaintiff filed a lawsuit in court. <br>
[sound:s-0798_原油の価格が上昇しています。.mp3]	(<b>原発</b>) 原発の安全性に関する議論が続いています。Debate over the safety of nuclear power plants continues. <br>
[sound:s-0799_その機械の動作原理を理解するのは難しいです。.mp3]	(<b>原油</b>) 原油の価格が上昇しています。The price of crude oil is rising. <br>
[sound:s-0800_問題の原点を見つけることが重要です。.mp3]	(<b>原理</b>) その機械の動作原理を理解するのは難しいです。Understanding the operating principles of that machine is difficult. <br>
[sound:s-0801_広島と長崎に原爆が投下されました。.mp3]	(<b>原点</b>) 問題の原点を見つけることが重要です。It is important to find the root of the problem. <br>
[sound:s-0802_新しい法案の原案を作成しています。.mp3]	(<b>原爆</b>) 広島と長崎に原爆が投下されました。Atomic bombs were dropped on Hiroshima and Nagasaki. <br>
[sound:s-0803_彼は私たちよりも先に到着しました。.mp3]	(<b>原案</b>) 新しい法案の原案を作成しています。We are drafting the original plan for a new bill. <br>
[sound:s-0804_先月は忙しい月でした。.mp3]	(<b>先に</b>) 彼は私たちよりも先に到着しました。He arrived before us. <br>
[sound:s-0805_日本は先進国の一つです。.mp3]	(<b>先月</b>) 先月は忙しい月でした。Last month was a busy month. <br>
[sound:s-0806_先生、質問があります。.mp3]	(<b>先進国</b>) 日本は先進国の一つです。Japan is one of the advanced countries. <br>
[sound:s-0807_この薬は先発品です。.mp3]	(<b>先生</b>) 先生、質問があります。Teacher, I have a question. <br>
[sound:s-0808_安全は優先事項です。.mp3]	(<b>先発</b>) この薬は先発品です。This medicine is a brand-name product. <br>
[sound:s-0809_彼の国は先進技術を活用しています。.mp3]	(<b>優先</b>) 安全は優先事項です。Safety is a top priority. <br>
[sound:s-0810_彼は行列の先頭に立っていました。.mp3]	(<b>先進</b>) 彼の国は先進技術を活用しています。His country is utilizing advanced technology. <br>
[sound:s-0811_このプロジェクトは先行しています。.mp3]	(<b>先頭</b>) 彼は行列の先頭に立っていました。He was at the front of the line. <br>
[sound:s-0812_先週は忙しかったです。.mp3]	(<b>先行</b>) このプロジェクトは先行しています。This project is ahead of schedule. <br>
[sound:s-0813_その国には共産党があります。.mp3]	(<b>先週</b>) 先週は忙しかったです。Last week was busy. <br>
[sound:s-0814_彼らは共同でプロジェクトを進めています。.mp3]	(<b>共産党</b>) その国には共産党があります。There is a communist party in that country. <br>
[sound:s-0815_グアテマラ共和国は中央アメリカに位置しています。.mp3]	(<b>共同</b>) 彼らは共同でプロジェクトを進めています。They are working on the project together. <br>
[sound:s-0816_彼は友人と共に旅行に行きました。.mp3]	(<b>グアテマラ共和国</b>) グアテマラ共和国は中央アメリカに位置しています。The Republic of Guatemala is located in Central America. <br>
[sound:s-0817_両者の間に共通点が見つかりました。.mp3]	(<b>共に</b>) 彼は友人と共に旅行に行きました。He went on a trip with friends. <br>
[sound:s-0818_私たちは共同体として協力し合うべきです。.mp3]	(<b>共通</b>) 両者の間に共通点が見つかりました。Common ground was found between both parties. <br>
[sound:s-0819_公共の場でマナーを守ることが大切です。.mp3]	(<b>共同体</b>) 私たちは共同体として協力し合うべきです。We should cooperate as a community. <br>
[sound:s-0820_朝鮮民主主義人民共和国は通常北朝鮮として知られています。.mp3]	(<b>公共</b>) 公共の場でマナーを守ることが大切です。It's important to observe etiquette in public places. <br>
	(<b>朝鮮民主主義人民共和国</b>) 	朝鮮民主主義人民共和国は通常北朝鮮として知られています。The Democratic People's Republic of Korea is commonly known as North Korea.	
